elo_diff,h2h_home_win_rate,h2h_total_games,home_venue_win_rate,away_venue_win_rate,rolling_margin_diff,rolling_score_for_diff,rolling_score_against_diff,rolling_win_rate_diff,streak_diff,rest_diff,ladder_position_diff,venue_encoded,away_interstate,home_interstate
3.8,0.4090909090909091,22.0,0.25,0.5555555555555556,-23.9,-17.700000000000003,6.200000000000003,-0.09999999999999998,0.0,0.0,1.0,20.0,0.0,0.0
-53.4,0.46153846153846156,13.0,0.49137931034482757,0.5555555555555556,4.6,17.799999999999997,13.200000000000003,-0.30000000000000004,-1.0,0.0,1.0,9.0,1.0,0.0
75.2,0.6923076923076923,13.0,0.6513761467889908,0.5,7.200000000000001,7.799999999999997,0.6000000000000085,0.2,7.0,0.0,1.0,13.0,0.0,0.0
-60.7,0.5,14.0,0.6,0.18181818181818182,-6.5,-2.0,4.5,-0.2,2.0,0.0,1.0,0.0,1.0,0.0
87.5,0.8181818181818182,11.0,0.6923076923076923,0.0,13.200000000000003,9.399999999999999,-3.799999999999997,0.0,-2.0,0.0,1.0,17.0,1.0,0.0
114.0,0.6666666666666666,12.0,0.5365853658536586,0.3466666666666667,13.0,2.700000000000003,-10.299999999999997,0.0,-3.0,1.0,-12.0,6.0,0.0,0.0
-62.2,0.47058823529411764,17.0,0.6804123711340206,0.625,18.2,16.799999999999997,-1.4000000000000057,0.20000000000000007,0.0,0.0,-4.0,19.0,1.0,0.0
57.1,0.6,10.0,0.5107913669064749,0.391304347826087,5.699999999999999,8.800000000000011,3.0999999999999943,0.09999999999999998,2.0,2.0,3.0,13.0,1.0,0.0
148.4,0.46153846153846156,13.0,0.61,0.4666666666666667,9.3,2.200000000000003,-7.1000000000000085,0.09999999999999998,-6.0,1.0,-4.0,0.0,1.0,0.0
-108.4,0.5454545454545454,11.0,0.5,0.375,-12.5,-15.900000000000006,-3.3999999999999915,0.0,-3.0,0.0,-10.0,6.0,1.0,0.0
-226.8,0.23076923076923078,13.0,0.38,0.5,-64.4,-34.39999999999999,30.0,-0.5,-7.0,-4.0,-1.0,4.0,1.0,0.0
-111.5,0.3076923076923077,13.0,0.5181818181818182,0.48148148148148145,12.100000000000001,3.799999999999997,-8.299999999999997,0.09999999999999998,0.0,0.0,-1.0,6.0,1.0,0.0
2.2,0.5,12.0,0.574468085106383,0.0,-23.8,-13.899999999999991,9.900000000000006,0.0,2.0,-2.0,2.0,17.0,1.0,0.0
-21.0,0.625,16.0,0.6461538461538462,0.2608695652173913,-10.0,-10.099999999999994,-0.09999999999999432,-0.3,0.0,2.0,-4.0,13.0,1.0,0.0
-18.7,0.46153846153846156,13.0,0.532258064516129,0.7241379310344828,-19.7,-17.0,2.6999999999999886,-0.4,-5.0,1.0,-10.0,6.0,1.0,0.0
184.9,0.6,10.0,0.3949579831932773,0.4142857142857143,31.8,17.60000000000001,-14.199999999999996,0.4,12.0,0.0,14.0,13.0,0.0,0.0
-199.1,0.5263157894736842,19.0,0.594059405940594,0.6039603960396039,-29.700000000000003,-14.200000000000003,15.5,-0.49999999999999994,1.0,0.0,3.0,0.0,0.0,0.0
86.1,0.6666666666666666,15.0,0.5866666666666667,0.0,21.099999999999998,14.400000000000006,-6.700000000000003,0.09999999999999998,-2.0,-1.0,-8.0,23.0,1.0,0.0
-121.0,0.5333333333333333,15.0,0.5142857142857142,0.5806451612903226,-8.200000000000001,-1.7000000000000028,6.5,-0.09999999999999998,3.0,-1.0,4.0,13.0,0.0,0.0
222.5,0.4,15.0,0.49572649572649574,0.4,31.700000000000003,28.599999999999994,-3.1000000000000085,0.3,1.0,1.0,6.0,9.0,1.0,0.0
-5.7,0.18181818181818182,11.0,0.375,0.6545454545454545,-11.2,-1.1999999999999886,10.0,-0.09999999999999998,-3.0,2.0,-1.0,13.0,0.0,0.0
-14.4,0.25,16.0,0.45689655172413796,0.5517241379310345,13.8,9.900000000000006,-3.8999999999999915,0.2,0.0,0.0,-1.0,6.0,0.0,0.0
-21.2,0.631578947368421,19.0,0.6792452830188679,0.5625,-2.6000000000000014,3.999999999999993,6.6000000000000085,-0.2,-5.0,0.0,-6.0,17.0,0.0,0.0
-103.7,0.75,12.0,0.5980392156862745,0.6153846153846154,-36.1,-21.5,14.600000000000001,-0.4,-14.0,0.0,-14.0,0.0,1.0,0.0
-7.6,0.8,15.0,0.8354430379746836,0.14285714285714285,-36.2,-26.0,10.200000000000003,-0.19999999999999996,-2.0,0.0,-5.0,12.0,1.0,0.0
-66.3,0.5454545454545454,11.0,0.648854961832061,0.5909090909090909,-5.3999999999999995,1.4000000000000057,6.799999999999997,-0.10000000000000003,-2.0,-3.0,1.0,13.0,0.0,0.0
-28.6,0.5454545454545454,11.0,0.5714285714285714,0.14285714285714285,-9.8,-13.399999999999991,-3.6000000000000085,-0.09999999999999998,0.0,-1.0,6.0,17.0,1.0,0.0
176.7,0.7857142857142857,14.0,0.6836734693877551,0.4,37.6,27.89999999999999,-9.700000000000003,0.39999999999999997,0.0,2.0,7.0,19.0,1.0,0.0
25.0,0.47368421052631576,19.0,0.5666666666666667,0.4642857142857143,7.199999999999999,10.299999999999997,3.1000000000000085,0.2,6.0,1.0,9.0,6.0,1.0,0.0
-51.9,0.6363636363636364,11.0,0.6486486486486487,0.44,-3.5,-6.5,-3.0,0.09999999999999998,-3.0,0.0,1.0,13.0,0.0,0.0
-88.4,0.42857142857142855,14.0,0.37623762376237624,0.5454545454545454,-21.0,-14.5,6.5,-0.2,-5.0,1.0,-5.0,4.0,1.0,0.0
52.9,0.5454545454545454,11.0,0.49411764705882355,0.5833333333333334,12.6,11.400000000000006,-1.2000000000000028,0.10000000000000003,-5.0,0.0,-6.0,6.0,1.0,0.0
150.7,0.3333333333333333,12.0,0.5,0.6666666666666666,39.3,21.89999999999999,-17.39999999999999,0.3,1.0,1.0,6.0,9.0,1.0,0.0
-181.2,0.4375,16.0,0.5225225225225225,0.536,-16.7,-6.599999999999994,10.099999999999994,-0.2,-1.0,0.0,-3.0,6.0,0.0,0.0
-106.6,0.2727272727272727,11.0,0.6666666666666666,0.4,-30.9,-21.19999999999999,9.700000000000003,-0.39999999999999997,0.0,0.0,-9.0,17.0,1.0,0.0
107.1,0.7142857142857143,14.0,0.46153846153846156,0.28,39.2,24.799999999999997,-14.399999999999991,0.2,2.0,0.0,4.0,6.0,1.0,0.0
-120.6,0.5,12.0,0.5980392156862745,0.4,-8.8,-4.800000000000011,4.0,-0.10000000000000003,-2.0,-1.0,-4.0,0.0,1.0,0.0
179.1,0.5333333333333333,15.0,0.4,0.25,39.699999999999996,16.5,-23.200000000000003,0.5,12.0,2.0,13.0,13.0,1.0,0.0
-77.3,0.3076923076923077,13.0,0.38271604938271603,0.5625,-8.8,5.099999999999994,13.900000000000006,0.0,4.0,-3.0,11.0,13.0,1.0,0.0
-26.0,0.6153846153846154,13.0,0.5,0.46153846153846156,6.8999999999999995,15.399999999999991,8.5,-0.09999999999999998,-1.0,-1.0,-8.0,6.0,1.0,0.0
-166.2,0.4,20.0,0.6428571428571429,0.5873015873015873,-0.20000000000000018,-3.5,-3.299999999999997,0.0,-4.0,-2.0,-2.0,13.0,0.0,0.0
-53.7,0.45454545454545453,11.0,0.5185185185185185,0.5,-24.8,-15.800000000000011,9.0,-0.09999999999999998,-6.0,0.0,-10.0,14.0,1.0,1.0
26.0,0.5,12.0,0.58,0.5,11.0,-6.900000000000006,-17.900000000000006,0.09999999999999998,2.0,0.0,3.0,17.0,1.0,0.0
135.8,0.5,12.0,0.7142857142857143,0.0,10.3,3.6000000000000085,-6.699999999999989,0.09999999999999998,0.0,1.0,3.0,7.0,1.0,0.0
89.8,0.38461538461538464,13.0,0.5922330097087378,0.75,20.5,5.199999999999989,-15.299999999999997,0.2,-5.0,-2.0,-2.0,0.0,1.0,0.0
-188.4,0.6666666666666666,12.0,0.6515151515151515,0.4049586776859504,-43.300000000000004,-18.900000000000006,24.39999999999999,-0.6,-13.0,0.0,-11.0,13.0,0.0,0.0
-238.8,0.3125,16.0,0.6666666666666666,1.0,-23.0,-15.800000000000011,7.200000000000003,-0.3,-2.0,3.0,-10.0,2.0,1.0,1.0
-189.7,0.2631578947368421,19.0,0.38235294117647056,0.6,-58.2,-38.2,20.0,-0.39999999999999997,-2.0,-2.0,-9.0,4.0,0.0,0.0
29.3,0.4444444444444444,18.0,0.4084507042253521,0.5106382978723404,0.09999999999999964,-0.19999999999998863,-0.29999999999999716,0.10000000000000003,2.0,-3.0,-6.0,13.0,0.0,0.0
-94.4,0.6,20.0,0.8205128205128205,0.5,-18.8,-14.100000000000009,4.700000000000003,-0.09999999999999998,-1.0,-3.0,-3.0,26.0,1.0,1.0
-59.6,0.5,10.0,0.6545454545454545,0.5,-26.499999999999996,-14.5,12.0,-0.19999999999999998,0.0,1.0,-5.0,17.0,1.0,0.0
127.3,0.3,10.0,0.35526315789473684,0.5178571428571429,24.199999999999996,16.800000000000004,-7.400000000000006,0.4,3.0,1.0,10.0,6.0,0.0,0.0
68.8,0.5714285714285714,14.0,0.8375,0.2857142857142857,-4.8,9.599999999999994,14.399999999999991,-0.19999999999999996,-3.0,-1.0,-4.0,12.0,1.0,0.0
-34.8,0.7142857142857143,14.0,0.6019417475728155,0.4166666666666667,5.6000000000000005,1.5,-4.099999999999994,0.0,5.0,-1.0,4.0,0.0,1.0,0.0
229.4,0.4166666666666667,12.0,0.4098360655737705,0.6460176991150443,35.9,14.099999999999994,-21.799999999999997,0.4,14.0,1.0,9.0,13.0,0.0,0.0
13.7,0.09090909090909091,11.0,0.0,0.5,14.1,12.700000000000003,-1.4000000000000057,0.29999999999999993,4.0,1.0,10.0,5.0,1.0,1.0
45.5,0.7,10.0,0.5140845070422535,0.2857142857142857,23.4,18.900000000000006,-4.5,0.10000000000000003,3.0,-1.0,5.0,13.0,1.0,0.0
87.2,0.5833333333333334,12.0,0.5396825396825397,0.4942528735632184,15.1,4.599999999999994,-10.5,0.09999999999999998,1.0,2.0,4.0,6.0,0.0,0.0
-29.3,0.8,10.0,0.6868686868686869,0.0,-5.399999999999999,-7.8999999999999915,-2.5,0.0,1.0,-1.0,-1.0,19.0,1.0,0.0
212.5,0.6666666666666666,12.0,0.5882352941176471,0.3333333333333333,45.199999999999996,14.5,-30.69999999999999,0.6,10.0,0.0,14.0,17.0,1.0,0.0
14.6,0.5,14.0,0.5961538461538461,0.45454545454545453,-8.7,-15.700000000000003,-7.0,-0.09999999999999998,1.0,1.0,-3.0,0.0,1.0,0.0
37.2,0.5,14.0,0.6466165413533834,0.5174825174825175,15.4,1.0999999999999943,-14.299999999999997,0.0,-1.0,2.0,-1.0,13.0,0.0,0.0
175.8,0.75,12.0,0.68,0.42857142857142855,45.1,27.30000000000001,-17.799999999999997,0.39999999999999997,2.0,0.0,9.0,19.0,1.0,0.0
-92.9,0.3333333333333333,12.0,0.5,0.5,-12.200000000000001,-9.5,2.700000000000003,-0.09999999999999998,2.0,0.0,-8.0,14.0,1.0,1.0
-23.7,0.38461538461538464,13.0,0.48863636363636365,0.65625,-18.0,-7.0,11.0,-0.3,-1.0,-1.0,-4.0,6.0,0.0,0.0
210.0,0.3333333333333333,12.0,0.5042016806722689,0.6666666666666666,62.0,37.50000000000001,-24.5,0.6,6.0,-2.0,15.0,9.0,1.0,0.0
160.2,0.3125,16.0,0.4146341463414634,0.46153846153846156,17.9,10.5,-7.3999999999999915,0.30000000000000004,15.0,0.0,1.0,13.0,0.0,0.0
61.6,0.36363636363636365,11.0,0.36363636363636365,0.56,-1.8999999999999986,2.0999999999999943,4.0,0.09999999999999998,2.0,0.0,7.0,6.0,1.0,0.0
-79.0,0.5,12.0,0.5483870967741935,0.5433070866141733,-10.200000000000001,2.5,12.699999999999989,0.0,0.0,-1.0,1.0,6.0,0.0,0.0
93.2,0.7857142857142857,14.0,0.6732673267326733,0.1111111111111111,39.0,17.60000000000001,-21.39999999999999,0.3,-3.0,0.0,9.0,19.0,1.0,0.0
-219.9,0.6363636363636364,11.0,0.5961538461538461,0.2222222222222222,-38.2,-20.700000000000003,17.5,-0.29999999999999993,-6.0,-1.0,-11.0,0.0,1.0,0.0
-64.1,0.1,10.0,0.4661016949152542,0.7666666666666667,3.4000000000000004,-5.1000000000000085,-8.5,0.0,-3.0,-1.0,-3.0,6.0,0.0,0.0
-76.2,0.3333333333333333,12.0,0.6403508771929824,0.6492537313432836,-11.1,-11.099999999999994,0.0,0.0,-5.0,0.0,-4.0,13.0,0.0,0.0
-242.0,0.2727272727272727,11.0,0.6428571428571429,0.0,-39.8,-11.499999999999993,28.30000000000001,-0.30000000000000004,-9.0,0.0,-6.0,2.0,1.0,1.0
-144.8,0.36363636363636365,11.0,0.3786407766990291,0.5,-42.7,-12.099999999999994,30.599999999999994,-0.5,-5.0,-1.0,-10.0,4.0,1.0,0.0
-23.0,0.75,12.0,0.5921052631578947,0.0,-14.100000000000001,-14.0,0.09999999999999432,-0.3,-3.0,1.0,-9.0,23.0,1.0,0.0
-300.6,0.7692307692307693,13.0,0.6428571428571429,0.5714285714285714,-86.19999999999999,-38.99999999999999,47.2,-0.9,-19.0,1.0,-16.0,17.0,1.0,0.0
-39.3,0.21428571428571427,14.0,0.3717948717948718,0.7,-8.3,-1.7999999999999972,6.5,0.09999999999999998,2.0,-1.0,1.0,6.0,1.0,0.0
104.7,0.75,12.0,0.625,0.5,11.299999999999999,8.199999999999989,-3.0999999999999943,0.0,-1.0,2.0,3.0,7.0,1.0,0.0
-5.2,0.7142857142857143,14.0,0.8271604938271605,0.0,7.800000000000001,12.599999999999994,4.799999999999997,0.09999999999999998,-5.0,0.0,3.0,12.0,1.0,0.0
-387.6,0.75,12.0,0.5132743362831859,0.4444444444444444,-87.8,-40.3,47.5,-0.9,-23.0,1.0,-16.0,6.0,0.0,0.0
-143.4,0.9166666666666666,12.0,0.5904761904761905,0.15384615384615385,-28.9,-8.200000000000003,20.700000000000003,-0.29999999999999993,-4.0,0.0,-7.0,0.0,1.0,0.0
90.1,0.8125,16.0,0.6518518518518519,0.4027777777777778,37.9,24.299999999999997,-13.600000000000009,0.3,4.0,0.0,8.0,13.0,0.0,0.0
59.7,0.3076923076923077,13.0,0.5844155844155844,0.5,32.0,13.099999999999994,-18.900000000000006,0.1,3.0,0.0,3.0,23.0,1.0,0.0
-212.7,0.6666666666666666,12.0,0.8,0.2857142857142857,-37.199999999999996,-20.69999999999999,16.5,-0.4,-9.0,0.0,-11.0,26.0,1.0,1.0
99.3,0.5454545454545454,11.0,0.5961538461538461,0.5,20.1,-8.200000000000003,-28.299999999999997,0.29999999999999993,1.0,-2.0,7.0,17.0,1.0,0.0
-3.0,0.4166666666666667,12.0,0.6764705882352942,0.3333333333333333,-0.7000000000000011,-4.200000000000003,-3.5,0.0,-5.0,1.0,1.0,19.0,1.0,0.0
-162.9,0.5625,16.0,0.631578947368421,0.2857142857142857,-62.5,-29.699999999999996,32.8,-0.4,-8.0,-1.0,-9.0,17.0,1.0,0.0
200.1,0.3076923076923077,13.0,0.41935483870967744,0.5,18.599999999999998,15.799999999999997,-2.799999999999997,0.30000000000000004,19.0,1.0,4.0,13.0,1.0,0.0
-26.4,0.25,12.0,0.5,0.0,1.5999999999999996,-9.0,-10.600000000000009,0.0,-2.0,1.0,1.0,15.0,1.0,1.0
195.6,0.6,15.0,0.8292682926829268,0.0,36.9,16.0,-20.89999999999999,0.3,5.0,0.0,8.0,12.0,1.0,0.0
138.9,0.4166666666666667,12.0,0.5083333333333333,0.5454545454545454,44.0,28.900000000000006,-15.099999999999994,0.5,-2.0,0.0,12.0,9.0,1.0,0.0
-75.5,0.7058823529411765,17.0,0.5138888888888888,0.3902439024390244,-9.600000000000001,-4.900000000000006,4.700000000000003,-0.30000000000000004,-3.0,-2.0,-5.0,13.0,0.0,0.0
236.2,0.23076923076923078,13.0,0.47058823529411764,0.5087719298245614,62.6,27.6,-35.0,0.6,10.0,0.0,10.0,6.0,0.0,0.0
138.1,0.4166666666666667,12.0,0.6,0.5,28.9,1.7000000000000028,-27.200000000000003,0.2,1.0,0.0,4.0,0.0,1.0,0.0
-37.7,0.15384615384615385,13.0,0.546875,0.7419354838709677,5.300000000000001,8.599999999999994,3.299999999999997,0.0,1.0,0.0,-2.0,6.0,0.0,0.0
126.4,0.5,14.0,0.6,0.5,51.5,23.499999999999993,-28.0,0.30000000000000004,10.0,1.0,5.0,15.0,1.0,1.0
138.8,0.18181818181818182,11.0,0.416,0.5714285714285714,14.899999999999999,-3.3999999999999915,-18.299999999999997,0.30000000000000004,-2.0,-1.0,6.0,13.0,1.0,0.0
7.3,0.3333333333333333,15.0,0.5849056603773585,0.6923076923076923,38.7,17.500000000000007,-21.200000000000003,0.19999999999999998,2.0,0.0,3.0,0.0,1.0,0.0
-42.9,0.8666666666666667,15.0,0.6347826086956522,0.5172413793103449,-16.7,-0.7000000000000028,16.0,-0.2,-3.0,1.0,-2.0,13.0,0.0,0.0
-84.2,0.5833333333333334,12.0,0.5849056603773585,0.75,-11.399999999999999,-30.400000000000006,-19.0,-0.10000000000000009,0.0,0.0,-1.0,17.0,1.0,0.0
-50.2,0.5714285714285714,14.0,0.6544117647058824,0.5294117647058824,13.6,25.39999999999999,11.799999999999997,0.09999999999999998,-2.0,2.0,2.0,13.0,1.0,0.0
-97.8,0.5714285714285714,14.0,0.3972602739726027,0.3855421686746988,-30.7,-19.299999999999997,11.400000000000006,-0.49999999999999994,-2.0,0.0,-9.0,13.0,0.0,0.0
140.1,0.2857142857142857,14.0,0.5925925925925926,0.42857142857142855,45.8,3.4000000000000057,-42.39999999999999,0.6000000000000001,4.0,0.0,10.0,17.0,1.0,0.0
39.7,0.4,10.0,0.512396694214876,0.6,8.7,21.5,12.799999999999997,-0.10000000000000009,-4.0,-7.0,3.0,9.0,1.0,0.0
-160.4,0.7,10.0,0.5043478260869565,0.4230769230769231,-49.2,-24.1,25.099999999999994,-0.3,-9.0,-6.0,-2.0,6.0,1.0,0.0
-178.7,0.6428571428571429,14.0,0.5205479452054794,0.4126984126984127,-29.7,-4.3999999999999915,25.299999999999997,-0.30000000000000004,5.0,-1.0,-8.0,13.0,0.0,0.0
16.7,0.7058823529411765,17.0,0.656934306569343,0.39285714285714285,5.700000000000001,8.699999999999989,3.0,-0.09999999999999998,0.0,1.0,-5.0,13.0,0.0,0.0
146.5,0.5833333333333334,12.0,0.475,0.4943820224719101,39.0,16.799999999999997,-22.200000000000003,0.49999999999999994,3.0,-1.0,10.0,6.0,0.0,0.0
-72.2,0.42857142857142855,14.0,0.5897435897435898,0.5,-23.9,-13.199999999999989,10.700000000000003,-0.19999999999999996,2.0,-8.0,-3.0,23.0,1.0,0.0
-248.5,0.45454545454545453,11.0,0.6206896551724138,0.4444444444444444,-83.2,-32.89999999999999,50.3,-0.6,-11.0,0.0,-13.0,17.0,1.0,0.0
-19.4,0.5,12.0,0.6037735849056604,0.5555555555555556,-2.5999999999999996,-13.900000000000006,-11.299999999999997,-0.09999999999999998,-3.0,-5.0,-6.0,0.0,1.0,0.0
49.2,0.07692307692307693,13.0,0.38461538461538464,0.6363636363636364,21.6,8.199999999999989,-13.400000000000006,0.09999999999999998,1.0,0.0,4.0,4.0,1.0,0.0
27.3,0.46153846153846156,13.0,0.4094488188976378,0.25,1.3999999999999986,-17.200000000000003,-18.6,0.0,-4.0,-2.0,-1.0,13.0,1.0,0.0
-68.1,0.5,12.0,0.6101694915254238,0.375,-43.7,-16.10000000000001,27.60000000000001,-0.19999999999999998,-10.0,-1.0,-2.0,17.0,1.0,0.0
149.6,0.2727272727272727,11.0,0.5426356589147286,0.6363636363636364,45.599999999999994,18.5,-27.10000000000001,0.39999999999999997,4.0,-7.0,4.0,6.0,0.0,0.0
62.2,0.6,15.0,0.578125,0.6594202898550725,-0.29999999999999716,-11.0,-10.700000000000003,0.0,2.0,-2.0,2.0,13.0,0.0,0.0
29.7,0.7857142857142857,14.0,0.6796116504854369,0.0,1.4000000000000004,8.099999999999994,6.699999999999989,0.0,1.0,-1.0,1.0,19.0,1.0,0.0
-60.0,0.46153846153846156,13.0,0.379746835443038,0.48148148148148145,-10.3,4.799999999999997,15.099999999999994,-0.20000000000000007,-4.0,-5.0,-3.0,6.0,1.0,0.0
-93.4,0.4,15.0,0.6206896551724138,0.0,-34.5,-19.199999999999996,15.299999999999997,-0.3,-10.0,7.0,-3.0,2.0,1.0,1.0
52.5,0.5,12.0,0.5238095238095238,0.24,8.6,-0.7999999999999972,-9.399999999999991,0.3,5.0,5.0,4.0,13.0,1.0,0.0
106.1,1.0,12.0,0.6074766355140186,0.0,-0.1999999999999993,-15.200000000000003,-15.0,0.0,-2.0,1.0,-1.0,0.0,1.0,0.0
34.8,0.4375,16.0,0.5163934426229508,0.2222222222222222,-15.299999999999999,-7.1000000000000085,8.200000000000003,0.0,-3.0,1.0,5.0,9.0,1.0,0.0
15.0,0.4,15.0,0.3875,0.47107438016528924,16.8,19.0,2.1999999999999886,0.19999999999999996,4.0,0.0,5.0,6.0,0.0,0.0
348.2,0.7058823529411765,17.0,0.8313253012048193,0.2,79.19999999999999,34.0,-45.2,0.7,17.0,1.0,15.0,12.0,0.0,0.0
-259.4,0.5384615384615384,13.0,0.5887850467289719,0.6428571428571429,-38.7,-13.0,25.699999999999996,-0.29999999999999993,0.0,-3.0,-12.0,0.0,1.0,0.0
-165.2,0.2,15.0,0.3918918918918919,0.5862068965517241,-32.6,-17.0,15.600000000000009,-0.39999999999999997,-2.0,1.0,-10.0,13.0,1.0,0.0
-73.1,0.2727272727272727,11.0,0.3904761904761905,0.5,6.300000000000001,6.200000000000003,-0.10000000000000853,-0.19999999999999996,-6.0,0.0,-3.0,4.0,1.0,0.0
-32.5,0.5,16.0,0.6,0.2,-3.5999999999999996,-1.5,2.1000000000000085,0.0,-3.0,1.0,8.0,17.0,1.0,0.0
47.8,0.4,10.0,0.5822784810126582,0.0,15.8,3.4000000000000057,-12.400000000000006,0.09999999999999998,2.0,-2.0,1.0,23.0,1.0,0.0
166.4,0.5454545454545454,11.0,0.6546762589928058,0.4166666666666667,76.5,36.7,-39.8,0.5,-2.0,-1.0,8.0,13.0,1.0,0.0
-30.3,0.6428571428571429,14.0,0.8333333333333334,0.2857142857142857,11.499999999999996,7.5,-4.0,0.10000000000000009,4.0,0.0,-1.0,12.0,0.0,0.0
-5.2,0.5,14.0,0.6826923076923077,0.6,-10.7,-12.900000000000006,-2.200000000000003,-0.09999999999999998,0.0,-2.0,2.0,19.0,1.0,0.0
103.9,0.5,12.0,0.6111111111111112,0.46153846153846156,12.0,-6.799999999999997,-18.799999999999997,0.29999999999999993,-2.0,0.0,1.0,0.0,1.0,0.0
-38.3,0.5384615384615384,13.0,0.47540983606557374,0.4642857142857143,-11.6,-7.1000000000000085,4.5,-0.19999999999999996,0.0,2.0,-5.0,6.0,1.0,0.0
-110.5,0.3,10.0,0.3867924528301887,0.8461538461538461,-10.299999999999999,-10.099999999999994,0.19999999999998863,-0.19999999999999996,-3.0,1.0,-3.0,4.0,1.0,0.0
260.3,0.6363636363636364,11.0,0.527027027027027,0.47368421052631576,68.4,32.5,-35.900000000000006,0.8,19.0,0.0,11.0,13.0,0.0,0.0
-143.3,0.8,10.0,0.6166666666666667,0.42857142857142855,-70.0,-25.60000000000001,44.400000000000006,-0.5,0.0,-2.0,-10.0,17.0,1.0,0.0
-8.7,0.7857142857142857,14.0,0.6176470588235294,0.5384615384615384,-5.5,6.200000000000003,11.700000000000003,-0.19999999999999998,-4.0,-1.0,-2.0,6.0,1.0,0.0
187.9,0.5,12.0,0.5203252032520326,0.42857142857142855,29.4,23.89999999999999,-5.5,0.39999999999999997,0.0,2.0,12.0,9.0,1.0,0.0
22.4,0.5,14.0,0.5461538461538461,0.4715447154471545,22.6,28.799999999999997,6.200000000000003,0.19999999999999996,-1.0,1.0,-1.0,6.0,0.0,0.0
-143.6,0.5384615384615384,13.0,0.4827586206896552,0.5,-11.9,-11.399999999999991,0.5,-0.19999999999999996,0.0,1.0,-9.0,14.0,1.0,1.0
-132.0,0.18181818181818182,11.0,0.38823529411764707,0.5846153846153846,-6.200000000000003,3.200000000000003,9.400000000000006,-0.10000000000000009,-6.0,-3.0,-5.0,13.0,0.0,0.0
-167.6,0.36363636363636365,11.0,0.5833333333333334,0.4444444444444444,-26.5,-10.099999999999994,16.400000000000006,-0.6000000000000001,-9.0,-1.0,-9.0,0.0,1.0,0.0
17.1,0.46153846153846156,13.0,0.6071428571428571,0.5,-0.3000000000000007,-7.300000000000011,-7.0,0.19999999999999996,1.0,-1.0,3.0,17.0,1.0,0.0
-257.2,0.5833333333333334,12.0,0.5,0.5333333333333333,-82.6,-53.10000000000001,29.5,-0.7,-13.0,0.0,-10.0,6.0,0.0,0.0
71.8,0.3076923076923077,13.0,0.375,1.0,3.0,7.099999999999994,4.099999999999994,-0.09999999999999998,-2.0,2.0,9.0,24.0,1.0,1.0
44.2,0.5625,16.0,0.6293103448275862,0.4,37.699999999999996,15.299999999999997,-22.39999999999999,0.1,3.0,0.0,3.0,13.0,1.0,0.0
-8.8,0.8,10.0,0.5,0.2692307692307692,-26.6,-13.700000000000003,12.900000000000006,-0.19999999999999996,1.0,-1.0,-5.0,6.0,1.0,0.0
157.4,0.75,20.0,0.5161290322580645,0.14285714285714285,-1.5999999999999996,6.299999999999997,7.8999999999999915,0.0,2.0,1.0,9.0,9.0,0.0,0.0
-108.5,0.5294117647058824,17.0,0.549618320610687,0.4642857142857143,-2.799999999999999,13.799999999999997,16.60000000000001,0.0,0.0,2.0,-7.0,6.0,0.0,0.0
212.4,0.6666666666666666,12.0,0.6857142857142857,0.5,30.4,12.299999999999997,-18.10000000000001,0.39999999999999997,5.0,0.0,10.0,19.0,1.0,0.0
-116.4,0.2857142857142857,14.0,0.6,0.5,-39.4,-28.1,11.299999999999997,-0.19999999999999998,-1.0,1.0,-5.0,2.0,1.0,1.0
-99.2,0.26666666666666666,15.0,0.6146788990825688,0.5,-21.099999999999998,-12.200000000000003,8.899999999999999,-0.30000000000000004,-9.0,-1.0,-10.0,0.0,1.0,0.0
70.4,0.3076923076923077,13.0,0.38271604938271603,0.4444444444444444,24.9,8.600000000000009,-16.299999999999997,0.3,1.0,0.0,8.0,6.0,1.0,0.0
84.6,0.5789473684210527,19.0,0.5302013422818792,0.4,3.5999999999999996,-2.5,-6.1000000000000085,0.30000000000000004,5.0,1.0,7.0,13.0,0.0,0.0
-156.2,0.8571428571428571,14.0,0.6065573770491803,0.16666666666666666,-34.9,-5.3999999999999915,29.5,-0.30000000000000004,-1.0,-2.0,-7.0,17.0,1.0,0.0
-75.0,0.7142857142857143,14.0,0.5964912280701754,0.625,-4.2,-5.0,-0.7999999999999972,0.09999999999999998,0.0,7.0,-4.0,17.0,1.0,0.0
-161.4,0.5833333333333334,12.0,0.5779816513761468,0.0,-29.0,-9.200000000000003,19.80000000000001,-0.39999999999999997,-5.0,1.0,-9.0,0.0,1.0,0.0
161.5,0.6086956521739131,23.0,0.6886792452830188,0.4444444444444444,26.6,11.200000000000003,-15.400000000000006,0.39999999999999997,6.0,1.0,10.0,19.0,0.0,0.0
82.4,0.4166666666666667,12.0,0.46774193548387094,0.6285714285714286,1.3999999999999995,-10.400000000000006,-11.799999999999997,0.09999999999999998,-2.0,-1.0,4.0,6.0,0.0,0.0
101.1,0.8571428571428571,14.0,0.8352941176470589,0.0,12.2,-7.6000000000000085,-19.799999999999997,0.20000000000000007,7.0,0.0,8.0,12.0,0.0,0.0
14.4,0.3076923076923077,13.0,0.5333333333333333,0.5,-3.0,-2.799999999999997,0.20000000000000284,0.4,11.0,-1.0,7.0,13.0,1.0,0.0
